compute,rank,lumpiness,entropy,ACF1,lshift,vchange,cpoints,fspots,trend,linearity,curvature,spikiness,KLscore,change.idx
10.101.4.8,178,0.831167746747838,0.565692303558073,0.984496612294793,5.55111512312578e-17,0.0,2,1235,0.265776142055189,-5.05882181588048,-5.0354133886872,2.47293560613496e-06,341.213247824658,605
10.101.5.11,18,0.842831779523761,0.5725550472549,0.982173516113712,0.0,0.0,4,798,0.27845402075359,-10.1287113949822,3.70958129064326,1.66679289490242e-06,156.90691742748,297
10.101.5.12,114,6.06407739802526,0.669361121006809,0.962907991407553,5.55111512312578e-17,0.0,2,1503,0.106444399972503,5.87688958193693,1.50382992211414,1.234994229122e-05,358.053051744229,1530
10.101.5.14,62,0.184397512199166,0.543371846262838,0.985823695259989,8.32667268468867e-17,0.0,2,1675,0.298120465397921,-12.7856528291735,11.7502935677219,1.70291850175815e-06,227.840548152941,165
10.101.5.16,144,0.587407765172661,0.521316666879246,0.98472052724983,5.55111512312578e-17,0.0,4,761,0.358006494603352,0.903894027301089,-11.7403350083437,5.92767483826908e-07,129.646951878912,1262
10.101.5.20,104,1.22596872081171,0.555127766371363,0.984127343414138,5.55111512312578e-17,0.0,2,1385,0.306718873902362,7.68641846839531,-1.10049466299476,1.79329253085086e-06,267.157976665383,1450
10.101.5.21,79,0.538219605619552,0.58474736226079,0.981810644637853,5.55111512312578e-17,0.0,2,1219,0.237010845412704,4.4237746220588,-5.05686107090466,3.37836939385246e-06,421.462745466116,1270
10.101.5.5,7,0.118304646230313,0.50432146991269,0.983539050607329,2.72237427192907,2.97606713518764,8,1026,0.483269819874143,-11.6651577085978,9.75451401193415,3.07755510611769e-07,86.420706209231,1458
10.101.5.8,29,0.370350336170887,0.479866092727335,0.986588383109758,0.0,0.0,4,1669,0.511369539585689,17.7516241783943,17.4941972553972,4.32289717702948e-07,94.1735898580065,1669
10.101.5.9,20,0.0398067391274047,0.460628597116206,0.989556764203594,2.93877568233379,2.28610654704964,4,718,0.427154963960803,0.0156902618983534,-6.96719593043987,2.33009525454981e-07,103.477155418638,505
10.101.6.1,46,64.6785958435707,0.923936038592829,0.674842621682413,6.93889390390723e-18,0.0,2,1363,0.011389217200296,1.44753474697259,-0.578645714697602,0.0001759686024956,37.0498244897589,1366
10.101.6.11,44,0.161974883649,0.460953032780188,0.990661101271069,2.91614319776537,2.81202179054974,4,703,0.458288356801729,3.27578595907329,-9.61995401347541,3.19319141171441e-07,78.4362766450698,1576
10.101.6.13,70,1.05018546301238,0.570923820711712,0.981769243913131,8.32667268468867e-17,0.0,2,1003,0.267742554685676,-1.62666910943824,-8.25429573605659,2.51641203680936e-06,374.799677399386,837
10.101.6.14,49,0.906318462113059,0.58285768778933,0.980578332636078,8.32667268468867e-17,0.0,2,1385,0.248600854777278,6.83023415511171,-1.16666823194844,3.05540640809863e-06,428.540247511,1438
10.101.6.16,81,0.106347973092481,0.492131873824271,0.988651723834817,1.66533453693773e-16,0.0,4,975,0.358370787555579,-6.71624160399395,-10.144592203331,4.69247853297675e-07,124.126937681138,865
10.101.6.17,181,0.553794106525963,0.618275491949151,0.962228929503985,5.55111512312578e-17,0.0,4,1225,0.234906837667357,4.72873082202781,-4.94924512676979,3.21917871053323e-06,340.911029732942,1276
10.101.6.3,168,0.649908516363895,0.522973167817487,0.989353587186737,8.32667268468867e-17,0.0,2,1055,0.338771097476397,-3.06868353653711,-9.21886460544095,1.16960449536895e-06,251.03171239732,785
10.101.6.6,109,1.23304629404857,0.549297905291737,0.98741657441487,5.55111512312578e-17,0.0,2,1549,0.286465990345385,10.3940740556995,5.15331207704604,1.95920535076415e-06,315.009255004556,1616
10.101.7.11,23,0.152491686640089,0.475413380318012,0.99131081845162,3.05224281897001,2.66176749312971,4,1104,0.458061156741193,-2.80143395500192,1.61656318383368,3.31854302774517e-07,84.7351786088462,1732
10.101.7.12,77,2.41626214501776,0.635752139773237,0.971297575594099,8.32667268468867e-17,0.0,2,1671,0.164306498642176,8.63928387958819,7.33996774641327,7.20192174833787e-06,421.131368173394,1706
10.101.7.16,53,20.4576881382857,0.759160085820026,0.92826895320684,2.77555756156289e-17,0.0,2,1029,0.0598799770533084,0.786105917615389,-3.85375840627106,3.227297665307e-05,160.616530973942,1042
10.101.7.17,118,1.06430811992929,0.56825141196326,0.981836775916733,8.32667268468867e-17,0.0,2,1665,0.267322598856089,11.3814586263441,9.89273244663802,2.46286556002295e-06,358.934319708679,1724
10.101.7.19,12,0.105001663917436,0.456493512959184,0.992084443444308,3.0953190071765,3.19958900709213,4,1223,0.651224605780191,12.4477480609587,-5.99825069782984,2.41895921967097e-07,55.3183277230121,1223
10.101.7.2,124,0.0178864955309984,0.542052510372939,0.987007941279249,8.32667268468867e-17,0.0,2,1361,0.32015434638124,-7.70420977814652,-1.83565613304985,1.52859137495949e-06,292.075212444404,479
10.101.7.20,91,0.164148351714983,0.468992565199267,0.991128165917011,0.0,0.0,2,1505,0.488066029743321,14.1115615583086,6.29924967777015,3.77482528786456e-07,146.719442556017,1630
10.101.7.23,71,1.69384970808099,0.575887704715305,0.980140115061715,5.55111512312578e-17,0.0,2,1375,0.253184887949849,6.83576718008535,-1.44301169573428,2.86336697737417e-06,353.462402812415,1430
10.101.7.24,128,0.513827059682921,0.523139829100193,0.987538791332383,5.55111512312578e-17,0.0,2,1499,0.316101602032184,10.8880067203844,3.77348600950322,1.29396915621879e-06,210.371029395908,1582
10.101.7.27,173,2.90675218913574,0.604216004261161,0.975926343533622,2.77555756156289e-17,0.0,2,1255,0.197605785298487,-4.56948426484726,-4.13100154495781,4.68493114387211e-06,469.412125661381,585
10.101.7.30,97,2.50196183067626,0.610032113365503,0.978802603225564,1.11022302462516e-16,0.0,2,1219,0.191461847544439,3.88952186189045,-4.60833661074176,5.39662450203043e-06,432.092138870777,1260
10.101.7.31,38,64.6150441981904,0.924845899324821,0.664427750948665,6.93889390390723e-18,0.0,2,1061,0.0124761415554018,0.464931604459772,-1.79954816861804,0.0001727955173763,41.0356558285872,1064
10.101.7.32,176,0.681475584645442,0.632911250943484,0.947372117016907,8.32667268468867e-17,0.0,6,1225,0.235197645427818,4.94363714491054,-4.95205063359018,3.05215727732012e-06,372.233289724946,1276
10.101.7.33,59,0.540975516103025,0.532002199796232,0.989250839507911,8.32667268468867e-17,0.0,2,1543,0.326171669241461,-11.1372317761572,5.53477608836181,1.41119558006508e-06,184.7990826685,297
10.101.7.34,33,0.0191841364838975,0.433029530398533,0.994183497156766,0.0,0.0,1,1677,0.854711804576888,21.0936799283912,22.4259845991619,7.29211716945539e-08,55.8851530457562,1677
10.101.7.42,171,0.668814622776043,0.523533460100272,0.989292674759232,8.32667268468867e-17,0.0,2,1055,0.338016277017279,-3.06418918765505,-9.20830406489079,1.19466889869881e-06,230.574024538723,785
10.101.7.43,58,0.456496424631348,0.51974503197324,0.987835994166903,8.32667268468867e-17,0.0,2,1535,0.353201518661766,-11.6781850425429,5.5856892579147,1.0687943511217e-06,209.116336489245,305
10.101.7.46,32,0.207215885880124,0.505535026400886,0.988072863629731,5.55111512312578e-17,0.0,4,1543,0.507094185839059,-17.2877870698103,12.4722882259435,4.74117459636797e-07,128.948053567627,165
10.101.7.48,74,2.47275460298614,0.635523744237634,0.972400896655296,5.55111512312578e-17,0.0,2,1671,0.164346623197267,8.63754825700566,7.33604036743916,7.2051904682233e-06,424.19477069173,1706
10.101.7.49,99,1.14361878082091,0.550210122595685,0.98519480012573,8.32667268468867e-17,0.0,2,1505,0.256141856333173,9.70071929136786,3.27344314143862,2.25781132195697e-06,318.741964842773,1572
10.101.7.5,184,0.0857605559624003,0.477402098058985,0.990801335380378,0.0,0.0,2,1223,0.48727429628458,7.61056459684132,-6.62140573824558,3.76620366559888e-07,125.702268419369,1340
10.101.7.52,159,0.385403940306593,0.552066053743244,0.98821087616285,5.55111512312578e-17,0.0,2,1267,0.269568670567122,-5.85423397697191,-4.4490405482719,2.21409873943387e-06,271.126981875864,573
10.101.7.54,27,0.0306319530568322,0.486857456370544,0.988198071305441,0.0,0.0,4,1237,0.577566604439339,-10.8102847184717,-5.6589659103117,2.46001720235039e-07,107.331400042595,603
10.101.7.55,170,0.924568072861212,0.534173634688665,0.986617657703706,5.55111512312578e-17,0.0,2,1061,0.313599899715698,-2.99892863417555,-8.83011056930921,1.44866561138315e-06,259.335845258266,779
10.101.7.7,162,0.644887555662172,0.509372380358485,0.988627167021619,1.11022302462516e-16,0.0,2,987,0.416165887429634,-2.09168276515284,-10.4775040647805,6.83032948648025e-07,193.627514014681,853
10.101.8.12,56,0.446388248482146,0.472989478458202,0.991417011504051,1.11022302462516e-16,0.0,2,1669,0.489165421718105,17.3380871626403,16.9546657864608,4.40703001361527e-07,119.86702018793,1790
10.101.8.14,186,1.56942085752146,0.578986835382463,0.969856153028537,8.32667268468867e-17,0.0,4,1205,0.258886994006453,4.47196658425485,-5.47626905853956,2.83310732272312e-06,358.170342488204,1262
10.101.8.15,103,0.422794195268425,0.585903400847945,0.985203767287922,5.55111512312578e-17,0.0,2,1225,0.234314599510785,4.50209032285793,-4.92394246965036,3.52638850529798e-06,406.768215776285,1276
10.101.8.16,133,1.06514690999754,0.565155718779821,0.982045499995884,5.55111512312578e-17,0.0,2,1671,0.267220801417072,11.6807136164628,10.4032136754875,2.37111529694091e-06,343.013397069021,1732
10.101.8.17,63,0.478838630575854,0.517760442397502,0.986233144309171,1.11022302462516e-16,0.0,4,1375,0.430705517204854,13.5082679304139,2.39886479428427,4.92636693457742e-07,153.520458303355,1430
10.101.8.21,76,0.10830284420057,0.49262715287797,0.988683997865693,1.66533453693773e-16,0.0,4,975,0.358133986715703,-6.72381601880843,-10.1509627536516,4.67764906342134e-07,119.804752741829,865
10.101.8.22,166,0.766714222812492,0.524872101591563,0.990196232821183,8.32667268468867e-17,0.0,2,1057,0.329402867878907,-3.04452779555848,-9.07382577282637,1.27648436022498e-06,187.645960951368,783
10.101.8.27,122,0.50563853729929,0.522658041731172,0.987713121847631,8.32667268468867e-17,0.0,2,1499,0.316160722748396,10.8881607504782,3.7725017474797,1.29185321957733e-06,199.07070367435,1582
10.101.8.28,151,1.08039596868107,0.567721280904032,0.982950164505166,0.0,0.0,2,1665,0.267524573190312,11.3810284170325,9.8884165773378,2.45285951932511e-06,259.978126086818,1724
10.101.8.29,72,0.276292359988283,0.504541131542961,0.992251355346154,1.11022302462516e-16,0.0,2,1677,0.375595853213716,14.9427961653703,14.3244518038893,8.6393628355762e-07,130.958075460881,1770
10.101.8.32,189,0.233399436486567,0.525915277639054,0.990809846729786,8.32667268468867e-17,0.0,2,1219,0.354910166037543,5.76751829668575,-5.99472640972685,1.13933429242042e-06,179.899170901094,1298
10.101.8.35,34,0.0204009107104048,0.433101482711501,0.994453466982949,1.11022302462516e-16,0.0,1,1677,0.857597649966624,21.1052633235881,22.4500538204736,6.98962124421336e-08,56.4798003138671,1677
10.101.8.36,102,0.324970319409594,0.520744814082491,0.984886557023596,5.55111512312578e-17,0.0,4,705,0.331928805163397,2.6566149879807,-9.69512837567028,6.74177211218277e-07,129.111971795662,763
10.101.8.40,132,0.504866889492018,0.522597158888691,0.987902395064824,8.32667268468867e-17,0.0,2,1499,0.316149913694847,10.8881049391222,3.77266917782397,1.29228399983597e-06,234.76640693258,1582
10.101.8.41,117,0.580355970607388,0.508838911474694,0.990216204173726,1.11022302462516e-16,0.0,2,1499,0.346205234421706,11.4978996602634,4.15587231832283,9.98152885357926e-07,180.219541809033,1590
10.101.8.43,149,1.85636228919768,0.579620604366074,0.984375100014705,1.11022302462516e-16,0.0,2,1687,0.22094550659299,11.0221465422172,10.2223956004042,3.51048640479159e-06,306.869610404549,1740
10.101.8.44,61,0.433300003545526,0.519213857614598,0.987859758536445,8.32667268468867e-17,0.0,2,1535,0.353692593309141,-11.6829793779259,5.60140966110555,1.06219435946483e-06,248.192931762507,305
10.101.8.47,174,1.0797707276658,0.533830666860147,0.987745824895428,1.3877787807814499e-16,0.0,2,1211,0.343333327337738,5.46063950156291,-6.07604565622721,1.27579610589114e-06,287.863939766922,1286
10.101.8.49,179,0.508896350307079,0.51952575348796,0.98743607031242,1.11022302462516e-16,0.0,2,1223,0.383628634249666,6.23577771712672,-6.08377572475051,8.74676093633457e-07,258.807175993824,1310
10.101.8.5,86,0.628977101241726,0.586893859590275,0.979600271425082,8.32667268468867e-17,0.0,2,1219,0.237131420367557,4.42205717579434,-5.06191372032422,3.36576818244462e-06,419.097754736591,1270
10.101.8.50,120,0.414461744558818,0.519332261246521,0.991797737584632,8.32667268468867e-17,0.0,2,1677,0.338137177702889,13.9905994915274,13.2050599221367,1.18374762634438e-06,196.029212486816,1760
10.101.8.51,185,0.229173298222999,0.526071165362194,0.990637199811759,0.0,0.0,2,1219,0.354939249680744,5.7705391465925,-5.9929774709754,1.13934750321041e-06,166.169434006078,1298
10.101.8.56,110,1.31417633545224,0.612946628256295,0.960604150288324,1.11022302462516e-16,0.0,6,705,0.217151489962475,-1.9153616205536,-7.5883662589798,2.89888319007907e-06,292.028014813906,763
10.101.8.58,45,64.6175896101577,0.925089721430684,0.662723270983301,6.93889390390723e-18,0.0,2,1371,0.0117502878563195,1.47623901902222,-0.52995781948845,0.000173444814316,40.9780137042418,1374
10.101.8.59,175,0.544649085686727,0.615671799800764,0.964610931178735,8.32667268468867e-17,0.0,4,1225,0.235361508303533,4.72559198216461,-4.9523710497091,3.20515909651871e-06,400.525160566344,1276
10.101.8.8,134,0.905225162865355,0.531260378187043,0.988877927583906,8.32667268468867e-17,0.0,2,1687,0.312102834669638,13.58152523695,13.1006856541756,1.4652742423342e-06,244.484519854465,1764
10.101.8.9,140,1.85463001549746,0.579541060317692,0.984662324477364,8.32667268468867e-17,0.0,2,1687,0.220844910821386,11.0199156386232,10.2206842060867,3.51905866116812e-06,331.218747399545,1740
10.101.9.1,84,0.414165462090578,0.51210429953801,0.987436822542667,5.55111512312578e-17,0.0,4,736,0.24959202510925,7.38677478051433,-1.57994329966055,9.43705363183346e-07,121.300515563214,763
10.101.9.10,148,1.0201177765497,0.540897009021319,0.988902289178218,8.32667268468867e-17,0.0,2,1665,0.310647725848768,12.6057108247073,11.1868274925876,1.61816796811757e-06,236.843744502108,1736
10.101.9.13,31,66.2341563136309,0.949347519395969,0.536283261850794,6.93889390390723e-18,0.0,2,1265,0.01131159856654,1.07869575771949,-1.06252977607534,0.0002439094284298,29.6009213989468,1268
10.101.9.15,52,64.6441682073795,0.924111057896019,0.671755120848024,6.93889390390723e-18,0.0,2,1309,0.0109591939579236,1.27311373297455,-0.888470802107377,0.000175010777748,39.8619787073792,1312
10.101.9.17,82,0.1407796398799,0.461890431929663,0.993908178447715,1.11022302462516e-16,0.0,2,1385,0.572898450880365,11.723945605003,-0.0343240257410973,2.45125248669687e-07,108.618351016236,1514
10.101.9.18,112,0.557990298251518,0.551574651874761,0.984383194218413,5.55111512312578e-17,0.0,2,1367,0.305747329629117,-7.54086683139809,-1.6590483274951,1.74689242117288e-06,283.410978702153,473
10.101.9.22,24,0.189298325320102,0.510722431509937,0.983289705134255,2.81195980646642,2.18470794639245,8,906,0.314599813162083,4.65801225048132,9.75792864506693,3.1610619806406e-07,87.9507735580415,1276
10.101.9.25,142,0.419321606540952,0.520006243240614,0.99113734523005,8.32667268468867e-17,0.0,2,1677,0.337933786281356,13.9941321711318,13.217675500199,1.19231665120528e-06,235.918637735714,1760
10.101.9.27,146,0.360046148908963,0.467857562084842,0.991287426446085,0.0,0.0,2,1011,0.521440788981805,-3.3676153481938,-11.8705397821341,3.007297397905e-07,126.288060603763,829
10.101.9.28,129,1.01338167400923,0.541334043774634,0.988644817539706,8.32667268468867e-17,0.0,2,1665,0.310828774061674,12.608040998488,11.1871595149654,1.61118814368311e-06,199.115558938002,1736
10.101.9.29,40,65.9582461767136,0.946133573387179,0.554698246784657,6.93889390390723e-18,0.0,2,1265,0.0115412037846767,1.08758276572356,-1.07105650295528,0.0002315904209078,29.552723276436,1268
10.101.9.30,51,64.6262084994153,0.925575383027454,0.659503789234226,6.93889390390723e-18,0.0,2,1329,0.0107737447430384,1.33881308400724,-0.779132986475346,0.0001744767647634,41.0221078635055,1332
10.101.9.34,187,0.429813523103048,0.516486091427175,0.988056945766486,1.11022302462516e-16,0.0,2,1223,0.384186646518196,6.23266173332337,-6.09135974790841,8.62703116418943e-07,224.302487240937,1310
10.101.9.35,107,2.61200851698305,0.61473285664049,0.974933061374214,0.0,0.0,2,1219,0.19179001769335,3.89405989106269,-4.61217259029464,5.32802260303732e-06,430.580607482882,1260
10.101.9.36,160,0.693641386516203,0.575391412342167,0.984144137117326,0.0,0.0,2,1377,0.254303715524128,-6.86368779321757,-1.38786852092155,2.84517002506355e-06,344.746342177446,463
10.101.9.39,161,0.387632986501573,0.550266434508598,0.990160664374687,8.32667268468867e-17,0.0,2,1267,0.269567516071239,-5.85556813008153,-4.44720687684594,2.20218866552875e-06,276.631162700302,573
10.101.9.42,11,0.132550390484995,0.496433168197638,0.987599323111179,2.90369190048308,2.26999948348143,6,608,0.438385018482294,-6.11367692576539,-8.34217497862567,2.73471114614181e-07,79.4019795715371,1286
10.101.9.43,26,0.0291717949258054,0.486626124291884,0.988454438160215,1.66533453693773e-16,0.0,4,1237,0.577407864058524,-10.8136904378645,-5.64930630216535,2.46479582904032e-07,97.9311019229361,603
10.101.9.44,154,0.285047469011222,0.55341796929044,0.984330599927687,5.55111512312578e-17,0.0,2,1051,0.280803998401153,-2.55304541620678,-8.37480054648731,2.01742966332902e-06,311.766881626486,789
10.101.9.49,180,1.18909459167104,0.537709408135403,0.988365177187056,5.55111512312578e-17,0.0,2,1211,0.335125108446221,5.37072474521739,-6.01617030026735,1.36313496962095e-06,263.222811964822,1284
10.101.9.51,190,1.07424085570352,0.533831184469088,0.988164195103872,5.55111512312578e-17,0.0,2,1211,0.343704496182099,5.46259540062695,-6.08089666366775,1.2592095486173e-06,228.172797424124,1286
10.101.9.55,141,1.25977288005462,0.570557960164605,0.980835280344964,0.0,0.0,2,1029,0.260001716097657,-2.00864175629248,-8.06572084980601,2.60783902544461e-06,334.79650282254,811
10.101.9.57,30,24.7374765380205,0.884394055258378,0.669290869383952,6.93889390390723e-18,0.0,4,1031,0.0055450594491888,1.17062713003597,-1.77294449317933,8.95716683545896e-05,43.4438186395898,1332
10.101.9.59,88,0.854199913562709,0.551817376097022,0.984254667927371,1.11022302462516e-16,0.0,2,1681,0.277791931669276,-12.4687472109685,11.6117073308755,2.01864690669434e-06,279.031218368872,159
10.101.9.6,83,0.5716535693015,0.526726628678028,0.986129450413526,1.11022302462516e-16,0.0,4,748,0.287481538654529,-0.0298952851079539,-5.66485532878541,9.01619115299405e-07,163.319427771957,463
10.101.9.60,182,1.1615780255867,0.537400640737807,0.988169804340904,8.32667268468867e-17,0.0,2,1211,0.335174350889602,5.36844173463355,-6.01871955607244,1.36227787117037e-06,257.153940173879,1284
10.101.9.8,152,1.03072836376753,0.542504913518387,0.987908080540755,8.32667268468867e-17,0.0,2,1665,0.310731883270168,12.6076636226586,11.1875686210814,1.61425646521756e-06,251.495097673652,1736
